0,1,2,3,4,5,6,7
0.007401325739920139,0.02,0.0,0.024642777950331617,0.0022298619151115417,0.08,0.02,0.016935529616113703
0.00015517504652962089,0.0,0.0,0.008671639093057204,0.0001134772683144547,0.0,0.01,0.003635199448800559
0.0005539007252082229,0.01,0.1,0.018235787828117897,0.0015144150238484144,0.1,0.07,0.023648070161282817
0.9676222801208496,0.54,0.55,0.808372293793139,0.9288346767425537,0.63,0.64,0.8029587038154907
0.010805418714880943,0.1,0.04,0.05436100151275495,0.007582837715744972,0.16,0.1,0.030027073879334905
0.6134732961654663,0.51,0.24,0.6728592665744398,0.2981337904930115,0.61,0.61,0.1415151340711266
0.00012461794540286064,0.02,0.01,0.012630077892844892,0.028458543121814728,0.08,0.06,0.01660270826859349
0.8865177631378174,0.42,0.25,0.6210579053948604,0.569369375705719,0.24,0.25,0.3386325415161326
0.010897998698055744,0.16,0.22,0.029918520064502276,0.0047399080358445644,0.14,0.26,0.02067744675457131
0.007104597054421902,0.43,0.34,0.21009815065742385,0.4929259419441223,0.5,0.47,0.7177588958962949
0.0003389177145436406,0.05,0.02,0.006809680335309191,0.0036474214866757393,0.11,0.04,0.010278709993760278
0.0035055652260780334,0.02,0.0,0.016746614114746042,0.00043778549297712743,0.01,0.0,0.012139225028102494
0.6391876339912415,0.34,0.25,0.02514871972687408,0.7903907895088196,0.42,0.41,0.037417502990032624
0.00410481309518218,0.13,0.13,0.003955767998492374,0.1712876707315445,0.36,0.36,0.06666783202918092
0.017868023365736008,0.15,0.12,0.038938195096488534,0.0016812977846711874,0.12,0.21,0.010471457765639612
0.09325806796550751,0.16,0.12,0.044905784286048134,0.004113799426704645,0.2,0.18,0.07378938525117111
0.017053859308362007,0.41,0.43,0.33512206088332747,0.8161554932594299,0.48,0.45,0.7759614676454227
0.00306497560814023,0.02,0.01,0.010959448414013664,0.00030405621509999037,0.0,0.0,0.008601965539187136
0.026106450706720352,0.45,0.56,0.3035911488913861,0.04003671929240227,0.23,0.18,0.1460480914577897
0.0024445075541734695,0.05,0.0,0.016100494618908247,0.0021257398184388876,0.05,0.06,0.009924413887452159
0.003860569791868329,0.07,0.07,0.01066521418763105,0.0012793983332812786,0.08,0.1,0.016805432280863217
0.008963574655354023,0.21,0.27,0.16375946162381155,0.44727176427841187,0.24,0.32,0.0947400213394944
0.004318616818636656,0.03,0.0,0.010492022586749342,0.0006389569025486708,0.07,0.02,0.002680600309871012
0.05924525856971741,0.2,0.26,0.1625199996276662,0.025741687044501305,0.12,0.17,0.041963448403818875
0.00014497984375339001,0.01,0.0,0.008671639093057204,0.0011059726821258664,0.02,0.04,0.014336136356249224
0.2378668338060379,0.38,0.37,0.11796873110858147,0.7178373336791992,0.38,0.27,0.15148334657887308
